Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases
3089,3090,50,Female,Sandals,Footwear,21,L,Blue,Fall,4.6,No,No,23
3090,3091,29,Female,Shirt,Clothing,36,M,Peach,Summer,4.9,No,No,15
3091,3092,68,Female,Dress,Clothing,81,L,Orange,Winter,3.4,No,No,46
3092,3093,52,Female,Sunglasses,Accessories,54,L,Silver,Fall,3.5,No,No,14
3093,3094,29,Female,Socks,Clothing,63,L,Red,Summer,4.8,No,No,17
3094,3095,22,Female,Sandals,Footwear,59,M,Gray,Summer,2.7,No,No,9
3095,3096,62,Female,Hat,Accessories,53,S,Beige,Fall,3.4,No,No,13
3096,3097,69,Female,Shirt,Clothing,63,L,White,Winter,3.5,No,No,20
3097,3098,48,Female,Shoes,Footwear,33,M,Silver,Fall,3.7,No,No,39
3098,3099,66,Female,Pants,Clothing,64,L,Cyan,Summer,3.3,No,No,50
3099,3100,42,Female,Shirt,Clothing,98,S,Maroon,Fall,2.9,No,No,21
3100,3101,50,Female,Hat,Accessories,85,L,Purple,Winter,3.9,No,No,3
3101,3102,32,Female,Jewelry,Accessories,82,S,Brown,Summer,2.7,No,No,9
3102,3103,51,Female,Jacket,Outerwear,85,M,Green,Summer,4.3,No,No,29
3103,3104,27,Female,Shirt,Clothing,37,S,Peach,Winter,3.0,No,No,42
3104,3105,43,Female,Pants,Clothing,56,S,Turquoise,Summer,5.0,No,No,41
3105,3106,48,Female,Skirt,Clothing,33,M,Olive,Fall,2.7,No,No,17
3106,3107,62,Female,Sandals,Footwear,57,M,Yellow,Winter,4.7,No,No,20
3107,3108,65,Female,Blouse,Clothing,31,L,Gray,Winter,4.6,No,No,18
3108,3109,50,Female,Socks,Clothing,69,M,Purple,Fall,3.2,No,No,7
3109,3110,60,Female,Jacket,Outerwear,92,M,Gray,Winter,4.3,No,No,47
3110,3111,19,Female,Handbag,Accessories,46,L,Lavender,Fall,4.6,No,No,2
3111,3112,21,Female,Belt,Accessories,81,XL,Indigo,Spring,4.9,No,No,25
3112,3113,19,Female,Blouse,Clothing,97,S,Green,Fall,3.8,No,No,26
3113,3114,46,Female,Shirt,Clothing,93,L,Green,Summer,2.6,No,No,2
3114,3115,21,Female,Handbag,Accessories,56,M,Olive,Spring,4.7,No,No,45
3115,3116,26,Female,Scarf,Accessories,53,M,Charcoal,Fall,4.1,No,No,9
3116,3117,50,Female,Coat,Outerwear,66,L,Gray,Spring,3.7,No,No,1
3117,3118,43,Female,Hoodie,Clothing,50,M,Olive,Fall,3.0,No,No,4
3118,3119,61,Female,Shorts,Clothing,97,L,Blue,Summer,4.7,No,No,31
3119,3120,63,Female,Sandals,Footwear,79,XL,Silver,Winter,4.7,No,No,21
3120,3121,46,Female,Shirt,Clothing,76,M,Magenta,Fall,4.0,No,No,32
3121,3122,63,Female,Hoodie,Clothing,38,L,Black,Fall,2.6,No,No,16
3122,3123,23,Female,Socks,Clothing,45,M,Pink,Fall,3.0,No,No,34
3123,3124,57,Female,Handbag,Accessories,77,XL,Red,Fall,3.3,No,No,40
3124,3125,57,Female,Jewelry,Accessories,51,M,Peach,Summer,3.4,No,No,4
3125,3126,33,Female,Coat,Outerwear,26,L,Lavender,Spring,4.0,No,No,3
3126,3127,57,Female,Sunglasses,Accessories,76,L,Lavender,Winter,2.6,No,No,28
3127,3128,55,Female,Gloves,Accessories,94,M,Beige,Winter,3.4,No,No,43
3128,3129,65,Female,Jacket,Outerwear,32,S,Indigo,Fall,4.4,No,No,20
3129,3130,60,Female,Sandals,Footwear,20,S,Cyan,Summer,4.7,No,No,40
3130,3131,52,Female,Pants,Clothing,20,M,Yellow,Summer,4.5,No,No,34
3131,3132,34,Female,Jacket,Outerwear,59,M,Peach,Fall,2.9,No,No,11
3132,3133,33,Female,Sweater,Clothing,97,M,Yellow,Summer,4.2,No,No,26
3133,3134,58,Female,T-shirt,Clothing,68,M,Orange,Spring,4.1,No,No,29
3134,3135,35,Female,Boots,Footwear,66,L,Gray,Spring,4.4,No,No,47
3135,3136,68,Female,Shoes,Footwear,85,L,Yellow,Spring,4.7,No,No,48
3136,3137,58,Female,Skirt,Clothing,32,M,Gray,Fall,3.1,No,No,29
3137,3138,34,Female,Coat,Outerwear,44,M,Turquoise,Spring,2.7,No,No,14
3138,3139,47,Female,Blouse,Clothing,95,L,Gray,Fall,4.6,No,No,40
3139,3140,35,Female,Sunglasses,Accessories,85,M,Olive,Winter,4.4,No,No,4
3140,3141,34,Female,Gloves,Accessories,44,XL,Peach,Summer,4.6,No,No,37
3141,3142,36,Female,Sunglasses,Accessories,30,S,Peach,Winter,4.9,No,No,47
3142,3143,23,Female,Sneakers,Footwear,21,L,Magenta,Winter,4.0,No,No,1
3143,3144,68,Female,Hoodie,Clothing,22,M,Purple,Summer,2.9,No,No,26
3144,3145,23,Female,Boots,Footwear,70,L,Beige,Spring,2.6,No,No,12
3145,3146,57,Female,Handbag,Accessories,29,XL,Purple,Spring,4.6,No,No,16
3146,3147,21,Female,Shirt,Clothing,83,S,Yellow,Winter,4.9,No,No,19
3147,3148,45,Female,Sweater,Clothing,99,M,Pink,Winter,4.3,No,No,21
3148,3149,37,Female,Shorts,Clothing,35,L,Purple,Fall,4.3,No,No,15
3149,3150,18,Female,Belt,Accessories,40,M,Lavender,Winter,4.6,No,No,9
3150,3151,55,Female,Blouse,Clothing,25,M,Peach,Spring,2.6,No,No,7
3151,3152,52,Female,T-shirt,Clothing,64,L,Orange,Fall,3.1,No,No,47
3152,3153,49,Female,Belt,Accessories,90,M,Red,Fall,3.1,No,No,17
3153,3154,56,Female,Socks,Clothing,88,L,Red,Fall,3.1,No,No,46
3154,3155,27,Female,Belt,Accessories,55,M,Gold,Winter,4.4,No,No,32
3155,3156,22,Female,Handbag,Accessories,90,M,Brown,Fall,4.3,No,No,34
3156,3157,18,Female,Shirt,Clothing,50,M,Black,Winter,3.1,No,No,18
3157,3158,21,Female,Belt,Accessories,34,L,Red,Fall,3.1,No,No,5
3158,3159,30,Female,Jewelry,Accessories,77,M,Gray,Winter,4.9,No,No,44
3159,3160,62,Female,Hat,Accessories,89,L,Pink,Winter,2.9,No,No,4
3160,3161,28,Female,Backpack,Accessories,87,XL,Turquoise,Fall,3.8,No,No,37
3161,3162,66,Female,Dress,Clothing,77,S,Charcoal,Winter,4.2,No,No,43
3162,3163,66,Female,Shoes,Footwear,85,L,Blue,Winter,3.9,No,No,28
3163,3164,49,Female,Pants,Clothing,66,XL,Turquoise,Summer,2.8,No,No,36
3164,3165,40,Female,Dress,Clothing,32,L,Silver,Winter,2.6,No,No,16
3165,3166,49,Female,Jacket,Outerwear,92,M,Lavender,Spring,3.0,No,No,38
3166,3167,19,Female,Shirt,Clothing,80,M,Gold,Winter,2.7,No,No,37
3167,3168,24,Female,Dress,Clothing,78,M,Blue,Fall,2.8,No,No,9
3168,3169,31,Female,Jeans,Clothing,24,M,Orange,Spring,2.9,No,No,14
3169,3170,35,Female,T-shirt,Clothing,59,M,White,Fall,3.8,No,No,3
3170,3171,65,Female,Sunglasses,Accessories,41,XL,Charcoal,Spring,4.4,No,No,10
3171,3172,68,Female,Jewelry,Accessories,26,M,Maroon,Spring,3.1,No,No,26
3172,3173,57,Female,Socks,Clothing,52,M,Olive,Fall,3.7,No,No,30
3173,3174,69,Female,Skirt,Clothing,46,L,Teal,Summer,4.9,No,No,32
3174,3175,45,Female,Pants,Clothing,52,L,Orange,Winter,3.8,No,No,35
3175,3176,35,Female,Socks,Clothing,42,M,Maroon,Fall,3.4,No,No,26
3176,3177,36,Female,Sandals,Footwear,37,XL,Turquoise,Spring,4.6,No,No,39
3177,3178,55,Female,Belt,Accessories,52,L,Beige,Fall,3.2,No,No,31
3178,3179,66,Female,Sandals,Footwear,34,L,Beige,Spring,2.7,No,No,28
3179,3180,57,Female,Shorts,Clothing,88,M,Olive,Spring,4.3,No,No,12
3180,3181,18,Female,Handbag,Accessories,88,L,Turquoise,Fall,3.8,No,No,46
3181,3182,31,Female,Jacket,Outerwear,51,M,Charcoal,Summer,4.4,No,No,27
3182,3183,50,Female,Sunglasses,Accessories,97,L,Green,Fall,3.6,No,No,4
3183,3184,50,Female,Sneakers,Footwear,56,M,Green,Winter,3.5,No,No,14
3184,3185,61,Female,Sweater,Clothing,53,L,Green,Spring,4.2,No,No,30
3185,3186,52,Female,Skirt,Clothing,71,L,Gold,Fall,4.7,No,No,6
3186,3187,38,Female,Jewelry,Accessories,93,S,Cyan,Winter,4.8,No,No,43
3187,3188,67,Female,Blouse,Clothing,72,L,Indigo,Winter,3.2,No,No,28
3188,3189,42,Female,Blouse,Clothing,59,M,Lavender,Winter,3.5,No,No,39
3189,3190,25,Female,Boots,Footwear,87,M,Beige,Summer,4.2,No,No,30
3190,3191,41,Female,Jeans,Clothing,78,S,Purple,Fall,3.4,No,No,5
3191,3192,62,Female,Hoodie,Clothing,68,XL,Maroon,Winter,4.7,No,No,42
3192,3193,19,Female,Sweater,Clothing,76,S,Maroon,Fall,3.0,No,No,20
3193,3194,63,Female,Gloves,Accessories,99,L,Teal,Winter,4.0,No,No,35
3194,3195,43,Female,Sneakers,Footwear,52,L,Gold,Summer,4.6,No,No,10
3195,3196,68,Female,Sunglasses,Accessories,58,S,Red,Spring,4.9,No,No,36
3196,3197,24,Female,Belt,Accessories,59,L,Maroon,Winter,2.8,No,No,21
3197,3198,27,Female,Sweater,Clothing,71,M,Teal,Spring,3.2,No,No,29
3198,3199,61,Female,Gloves,Accessories,94,L,Peach,Winter,2.8,No,No,39
3199,3200,59,Female,Handbag,Accessories,40,XL,Pink,Winter,4.2,No,No,16
3200,3201,67,Female,Socks,Clothing,24,L,Black,Spring,4.8,No,No,32
3201,3202,46,Female,Pants,Clothing,38,S,Indigo,Fall,2.8,No,No,34
3202,3203,65,Female,Scarf,Accessories,37,L,Green,Fall,4.5,No,No,38
3203,3204,63,Female,Coat,Outerwear,29,L,Teal,Spring,4.1,No,No,14
3204,3205,57,Female,Jacket,Outerwear,92,XL,Lavender,Fall,4.3,No,No,23
3205,3206,40,Female,Hoodie,Clothing,24,XL,Magenta,Fall,4.4,No,No,50
3206,3207,36,Female,Boots,Footwear,52,M,Brown,Winter,3.0,No,No,49
3207,3208,67,Female,Socks,Clothing,29,XL,Beige,Summer,2.7,No,No,14
3208,3209,61,Female,Jewelry,Accessories,30,L,Indigo,Winter,3.3,No,No,42
3209,3210,64,Female,Shoes,Footwear,31,L,Peach,Fall,4.3,No,No,39
3210,3211,30,Female,Socks,Clothing,67,M,Magenta,Summer,2.9,No,No,43
3211,3212,53,Female,Pants,Clothing,65,L,Turquoise,Winter,4.9,No,No,12
3212,3213,27,Female,Sneakers,Footwear,22,M,Indigo,Winter,3.6,No,No,21
3213,3214,27,Female,Sunglasses,Accessories,56,M,Brown,Winter,3.3,No,No,33
3214,3215,53,Female,Skirt,Clothing,78,M,Yellow,Spring,3.1,No,No,6
3215,3216,34,Female,Coat,Outerwear,90,M,Magenta,Summer,2.7,No,No,10
3216,3217,39,Female,Hoodie,Clothing,85,S,Olive,Winter,3.4,No,No,18
3217,3218,44,Female,Sunglasses,Accessories,58,M,Silver,Fall,3.4,No,No,46
3218,3219,37,Female,Skirt,Clothing,34,M,Teal,Fall,3.9,No,No,49
3219,3220,57,Female,Coat,Outerwear,40,L,White,Summer,3.5,No,No,39
3220,3221,38,Female,Handbag,Accessories,29,M,Blue,Fall,4.1,No,No,16
3221,3222,21,Female,T-shirt,Clothing,76,M,Yellow,Winter,3.2,No,No,28
3222,3223,45,Female,Sunglasses,Accessories,84,S,Maroon,Fall,4.6,No,No,22
3223,3224,68,Female,Shirt,Clothing,65,S,Gray,Spring,3.9,No,No,36
3224,3225,37,Female,Hoodie,Clothing,80,L,Indigo,Winter,2.7,No,No,18
3225,3226,53,Female,Blouse,Clothing,98,M,Pink,Fall,3.0,No,No,31
3226,3227,57,Female,Sneakers,Footwear,71,XL,Beige,Spring,3.3,No,No,38
3227,3228,28,Female,Scarf,Accessories,69,XL,White,Fall,2.7,No,No,42
3228,3229,37,Female,Jewelry,Accessories,95,M,Yellow,Spring,4.6,No,No,27
3229,3230,54,Female,Pants,Clothing,67,M,Teal,Fall,2.7,No,No,24
3230,3231,49,Female,Sneakers,Footwear,49,M,Olive,Summer,2.5,No,No,38
3231,3232,62,Female,Shoes,Footwear,97,M,Maroon,Winter,4.4,No,No,9
3232,3233,45,Female,T-shirt,Clothing,34,M,White,Spring,4.0,No,No,19
3233,3234,45,Female,Belt,Accessories,74,M,Lavender,Fall,3.8,No,No,11
3234,3235,49,Female,Jewelry,Accessories,96,M,Black,Winter,2.5,No,No,16
3235,3236,27,Female,Belt,Accessories,68,M,Green,Summer,4.0,No,No,18
3236,3237,63,Female,Belt,Accessories,84,L,Olive,Fall,4.1,No,No,8
3237,3238,61,Female,T-shirt,Clothing,57,M,Gray,Summer,2.8,No,No,4
3238,3239,25,Female,Sneakers,Footwear,84,XL,Teal,Fall,3.4,No,No,37
3239,3240,33,Female,Sunglasses,Accessories,32,M,Charcoal,Fall,2.7,No,No,30
3240,3241,56,Female,Sandals,Footwear,37,M,Violet,Fall,3.8,No,No,37
3241,3242,50,Female,Handbag,Accessories,58,M,Lavender,Summer,4.4,No,No,30
3242,3243,45,Female,Socks,Clothing,74,S,Beige,Fall,2.8,No,No,17
3243,3244,45,Female,Hoodie,Clothing,99,L,Black,Summer,5.0,No,No,11
3244,3245,65,Female,Sweater,Clothing,81,M,Black,Fall,4.7,No,No,42
3245,3246,63,Female,Pants,Clothing,76,M,Purple,Fall,3.2,No,No,20
3246,3247,70,Female,Sneakers,Footwear,98,M,Magenta,Summer,2.9,No,No,37
3247,3248,53,Female,Gloves,Accessories,91,M,Teal,Summer,3.7,No,No,12
3248,3249,22,Female,T-shirt,Clothing,79,S,Teal,Summer,4.2,No,No,41
3249,3250,26,Female,Backpack,Accessories,83,M,Pink,Summer,3.4,No,No,32
3250,3251,23,Female,Coat,Outerwear,90,M,Teal,Spring,2.9,No,No,15
3251,3252,25,Female,Coat,Outerwear,20,M,Gold,Winter,3.7,No,No,39
3252,3253,69,Female,Sandals,Footwear,21,L,Brown,Spring,2.7,No,No,48
3253,3254,36,Female,Backpack,Accessories,60,M,Brown,Fall,3.2,No,No,8
3254,3255,21,Female,Sweater,Clothing,31,S,Magenta,Winter,4.9,No,No,11
3255,3256,57,Female,Shorts,Clothing,40,M,Black,Fall,2.8,No,No,36
3256,3257,60,Female,Sunglasses,Accessories,26,L,Teal,Winter,4.7,No,No,50
3257,3258,44,Female,Shirt,Clothing,98,M,Brown,Fall,3.3,No,No,39
3258,3259,31,Female,Shoes,Footwear,51,M,Magenta,Spring,4.3,No,No,11
3259,3260,57,Female,Hat,Accessories,95,XL,Indigo,Fall,3.7,No,No,5
3260,3261,39,Female,Scarf,Accessories,36,M,Violet,Summer,4.5,No,No,7
3261,3262,48,Female,Belt,Accessories,52,L,Cyan,Winter,3.4,No,No,50
3262,3263,42,Female,T-shirt,Clothing,35,M,Violet,Spring,2.7,No,No,21
3263,3264,56,Female,Shorts,Clothing,68,S,Black,Fall,4.4,No,No,31
3264,3265,28,Female,Pants,Clothing,50,S,Charcoal,Winter,4.0,No,No,39
3265,3266,40,Female,Sunglasses,Accessories,100,M,White,Winter,3.2,No,No,28
3266,3267,49,Female,Coat,Outerwear,74,S,Gray,Winter,4.2,No,No,33
3267,3268,37,Female,Hoodie,Clothing,45,L,Pink,Winter,3.0,No,No,42
3268,3269,22,Female,Dress,Clothing,97,M,Cyan,Fall,2.8,No,No,5
3269,3270,27,Female,Blouse,Clothing,60,M,Blue,Winter,4.9,No,No,25
3270,3271,59,Female,Socks,Clothing,25,M,Indigo,Winter,4.7,No,No,48
3271,3272,35,Female,Socks,Clothing,55,XL,Magenta,Spring,4.4,No,No,30
3272,3273,58,Female,Shoes,Footwear,99,M,Lavender,Winter,3.1,No,No,34
3273,3274,58,Female,Belt,Accessories,45,S,Orange,Summer,2.6,No,No,34
3274,3275,46,Female,Sweater,Clothing,20,M,Cyan,Spring,3.9,No,No,14
3275,3276,43,Female,Pants,Clothing,88,XL,Green,Summer,2.6,No,No,2
3276,3277,39,Female,Scarf,Accessories,99,M,White,Summer,4.0,No,No,41
3277,3278,59,Female,Skirt,Clothing,86,M,Blue,Spring,4.9,No,No,3
3278,3279,59,Female,Dress,Clothing,70,M,Black,Summer,3.3,No,No,18
3279,3280,59,Female,Hat,Accessories,50,S,Red,Fall,3.0,No,No,1
3280,3281,45,Female,Handbag,Accessories,57,L,Red,Winter,2.7,No,No,5
3281,3282,27,Female,Pants,Clothing,69,L,Gold,Winter,3.1,No,No,41
3282,3283,24,Female,T-shirt,Clothing,94,M,Red,Fall,4.8,No,No,5
3283,3284,47,Female,Jacket,Outerwear,24,L,Purple,Spring,2.9,No,No,10
3284,3285,70,Female,Scarf,Accessories,79,L,White,Spring,4.5,No,No,20
3285,3286,58,Female,Hat,Accessories,31,XL,Magenta,Fall,4.6,No,No,11
3286,3287,45,Female,Jacket,Outerwear,67,L,Pink,Winter,5.0,No,No,4
3287,3288,24,Female,Skirt,Clothing,63,L,Black,Spring,4.3,No,No,38
3288,3289,67,Female,Handbag,Accessories,61,XL,White,Spring,4.9,No,No,19
3289,3290,31,Female,Backpack,Accessories,50,M,Maroon,Summer,4.0,No,No,16
3290,3291,52,Female,Coat,Outerwear,82,L,Black,Spring,3.1,No,No,2
3291,3292,29,Female,Belt,Accessories,51,L,Olive,Fall,2.6,No,No,11
3292,3293,62,Female,Handbag,Accessories,23,L,Gray,Spring,4.9,No,No,18
3293,3294,19,Female,Coat,Outerwear,91,M,Gold,Spring,3.5,No,No,47
3294,3295,62,Female,Sweater,Clothing,60,S,Magenta,Spring,4.5,No,No,15
3295,3296,70,Female,Blouse,Clothing,34,S,Lavender,Summer,2.8,No,No,15
3296,3297,20,Female,Blouse,Clothing,23,M,Green,Spring,4.2,No,No,47
3297,3298,67,Female,Belt,Accessories,82,M,Violet,Fall,4.1,No,No,47
3298,3299,65,Female,Jacket,Outerwear,73,M,Brown,Fall,3.5,No,No,6
3299,3300,45,Female,Shorts,Clothing,32,L,Teal,Spring,4.0,No,No,18
3300,3301,26,Female,Hat,Accessories,80,M,Charcoal,Spring,4.0,No,No,40
3301,3302,36,Female,Pants,Clothing,58,XL,Charcoal,Summer,2.5,No,No,31
3302,3303,36,Female,Blouse,Clothing,82,XL,Beige,Winter,4.2,No,No,31
3303,3304,20,Female,Belt,Accessories,60,S,Turquoise,Summer,3.4,No,No,4
3304,3305,30,Female,Handbag,Accessories,79,XL,Orange,Fall,4.8,No,No,36
3305,3306,34,Female,Hoodie,Clothing,41,L,Cyan,Summer,4.9,No,No,31
3306,3307,63,Female,Jacket,Outerwear,39,L,Orange,Summer,3.6,No,No,6
3307,3308,18,Female,Scarf,Accessories,36,S,Green,Winter,4.0,No,No,1
3308,3309,55,Female,Jeans,Clothing,70,M,Pink,Fall,2.6,No,No,29
3309,3310,48,Female,Handbag,Accessories,47,M,Blue,Summer,3.1,No,No,19
3310,3311,45,Female,Jacket,Outerwear,27,M,Pink,Winter,3.6,No,No,12
3311,3312,29,Female,Hat,Accessories,52,L,Blue,Summer,4.0,No,No,18
3312,3313,55,Female,Sneakers,Footwear,75,L,Black,Summer,3.9,No,No,45
3313,3314,55,Female,Hat,Accessories,30,XL,Black,Fall,3.9,No,No,45
3314,3315,55,Female,Socks,Clothing,94,M,Violet,Spring,3.3,No,No,8
3315,3316,48,Female,Scarf,Accessories,68,S,Gold,Summer,2.9,No,No,4
3316,3317,42,Female,Socks,Clothing,45,M,Olive,Summer,3.1,No,No,5
3317,3318,21,Female,Hat,Accessories,67,XL,Pink,Summer,4.7,No,No,30
3318,3319,45,Female,Jacket,Outerwear,46,M,Olive,Summer,3.9,No,No,15
3319,3320,23,Female,Shorts,Clothing,31,M,Indigo,Summer,4.3,No,No,17
3320,3321,66,Female,Blouse,Clothing,44,XL,Silver,Fall,4.2,No,No,45
3321,3322,32,Female,Coat,Outerwear,100,S,Charcoal,Winter,4.3,No,No,3
3322,3323,52,Female,Sweater,Clothing,92,XL,Orange,Winter,4.6,No,No,43
3323,3324,54,Female,Handbag,Accessories,78,M,Yellow,Winter,3.8,No,No,4
3324,3325,37,Female,T-shirt,Clothing,32,S,Red,Fall,3.3,No,No,41
3325,3326,29,Female,Sandals,Footwear,97,M,Maroon,Fall,3.7,No,No,16
3326,3327,47,Female,Gloves,Accessories,95,M,Magenta,Summer,4.3,No,No,10
3327,3328,47,Female,Shorts,Clothing,64,M,Black,Spring,4.1,No,No,2
3328,3329,42,Female,Sandals,Footwear,35,M,Violet,Spring,3.2,No,No,11
3329,3330,34,Female,Backpack,Accessories,54,M,Gray,Winter,3.8,No,No,1
3330,3331,38,Female,Sneakers,Footwear,96,M,Black,Spring,3.2,No,No,41
3331,3332,55,Female,Sunglasses,Accessories,58,M,Pink,Summer,3.5,No,No,39
3332,3333,27,Female,T-shirt,Clothing,23,M,Silver,Summer,3.1,No,No,1
3333,3334,55,Female,Jeans,Clothing,35,M,Violet,Spring,4.2,No,No,3
3334,3335,66,Female,Shirt,Clothing,23,M,Beige,Summer,3.4,No,No,21
3335,3336,44,Female,Hat,Accessories,94,XL,Cyan,Winter,3.5,No,No,48
3336,3337,39,Female,Blouse,Clothing,45,M,Brown,Fall,4.0,No,No,24
3337,3338,23,Female,Jacket,Outerwear,23,L,Blue,Winter,4.4,No,No,45
3338,3339,29,Female,Skirt,Clothing,94,L,White,Winter,2.9,No,No,46
3339,3340,20,Female,Gloves,Accessories,99,M,Cyan,Fall,3.6,No,No,35
3340,3341,42,Female,T-shirt,Clothing,36,XL,Maroon,Fall,4.4,No,No,47
3341,3342,55,Female,Jacket,Outerwear,50,XL,Olive,Summer,4.5,No,No,35
3342,3343,66,Female,Jacket,Outerwear,81,M,Violet,Spring,3.8,No,No,45
3343,3344,24,Female,Shorts,Clothing,31,XL,Green,Winter,3.6,No,No,6
3344,3345,62,Female,Hat,Accessories,48,XL,Magenta,Fall,4.3,No,No,20
3345,3346,28,Female,Handbag,Accessories,91,M,Turquoise,Summer,4.0,No,No,3
3346,3347,30,Female,Jeans,Clothing,99,M,Black,Summer,3.4,No,No,30
3347,3348,22,Female,Shoes,Footwear,70,XL,Cyan,Summer,4.4,No,No,28
3348,3349,28,Female,T-shirt,Clothing,74,L,Gray,Winter,2.8,No,No,15
3349,3350,35,Female,Jewelry,Accessories,79,M,Red,Fall,2.8,No,No,29
3350,3351,45,Female,Handbag,Accessories,33,S,Olive,Fall,4.9,No,No,15
3351,3352,43,Female,Shirt,Clothing,49,L,Cyan,Spring,4.2,No,No,18
3352,3353,55,Female,Belt,Accessories,96,M,Teal,Summer,2.9,No,No,7
3353,3354,31,Female,Dress,Clothing,66,L,Teal,Fall,4.6,No,No,19
3354,3355,42,Female,Skirt,Clothing,45,M,Orange,Fall,2.8,No,No,15
3355,3356,40,Female,Blouse,Clothing,28,M,Peach,Spring,2.6,No,No,3
3356,3357,39,Female,Jeans,Clothing,48,M,Silver,Summer,3.5,No,No,13
3357,3358,41,Female,Hoodie,Clothing,67,M,Pink,Winter,3.5,No,No,37
3358,3359,56,Female,T-shirt,Clothing,59,M,Magenta,Fall,3.4,No,No,26
3359,3360,43,Female,Sunglasses,Accessories,74,L,Red,Fall,3.9,No,No,29
3360,3361,22,Female,Jacket,Outerwear,81,M,Maroon,Spring,3.3,No,No,47
3361,3362,47,Female,Shoes,Footwear,26,M,Silver,Spring,4.1,No,No,47
3362,3363,50,Female,Handbag,Accessories,61,M,Gray,Summer,3.0,No,No,48
3363,3364,58,Female,Sweater,Clothing,23,M,Turquoise,Winter,3.0,No,No,46
3364,3365,50,Female,Scarf,Accessories,33,M,Peach,Fall,3.2,No,No,7
3365,3366,43,Female,Skirt,Clothing,58,L,Teal,Fall,3.9,No,No,45
3366,3367,38,Female,Gloves,Accessories,65,M,Red,Spring,3.6,No,No,47
3367,3368,44,Female,T-shirt,Clothing,48,M,Blue,Summer,3.1,No,No,6
3368,3369,30,Female,Sandals,Footwear,25,M,Blue,Spring,4.8,No,No,29
3369,3370,47,Female,Sweater,Clothing,51,M,Indigo,Winter,3.8,No,No,42
3370,3371,30,Female,Belt,Accessories,31,M,Charcoal,Summer,2.8,No,No,46
3371,3372,49,Female,Hoodie,Clothing,99,S,Turquoise,Winter,4.0,No,No,28
3372,3373,56,Female,Socks,Clothing,25,M,Maroon,Winter,4.6,No,No,14
3373,3374,70,Female,Sandals,Footwear,52,M,Purple,Spring,3.5,No,No,12
3374,3375,22,Female,Blouse,Clothing,47,S,Lavender,Spring,3.7,No,No,41
3375,3376,51,Female,Boots,Footwear,98,XL,Yellow,Fall,4.9,No,No,8
3376,3377,22,Female,Hat,Accessories,46,M,Green,Winter,4.1,No,No,24
3377,3378,37,Female,Shirt,Clothing,32,M,Yellow,Winter,4.6,No,No,18
3378,3379,49,Female,Shorts,Clothing,75,L,Gold,Fall,4.5,No,No,6
3379,3380,61,Female,Handbag,Accessories,51,L,Turquoise,Summer,5.0,No,No,40
3380,3381,41,Female,Dress,Clothing,52,L,Blue,Summer,3.8,No,No,6
3381,3382,57,Female,Hat,Accessories,66,L,Turquoise,Winter,4.7,No,No,27
3382,3383,34,Female,Sweater,Clothing,35,M,Maroon,Spring,2.8,No,No,2
3383,3384,27,Female,Coat,Outerwear,43,M,Pink,Fall,2.6,No,No,39
3384,3385,39,Female,Hoodie,Clothing,24,L,Maroon,Summer,3.8,No,No,9
3385,3386,62,Female,Jewelry,Accessories,83,M,Olive,Winter,2.8,No,No,16
3386,3387,34,Female,T-shirt,Clothing,62,M,Lavender,Fall,2.6,No,No,36
3387,3388,53,Female,Pants,Clothing,78,S,Pink,Spring,3.4,No,No,2
3388,3389,35,Female,Sweater,Clothing,61,M,Cyan,Spring,4.5,No,No,21
3389,3390,38,Female,Pants,Clothing,57,L,Maroon,Fall,3.8,No,No,39
3390,3391,32,Female,Socks,Clothing,70,S,Red,Summer,3.0,No,No,38
3391,3392,47,Female,Hoodie,Clothing,57,M,Silver,Fall,3.7,No,No,6
3392,3393,53,Female,Scarf,Accessories,74,XL,Blue,Winter,4.4,No,No,6
3393,3394,60,Female,Dress,Clothing,90,M,Gold,Fall,3.1,No,No,50
3394,3395,31,Female,Sandals,Footwear,98,S,Yellow,Spring,4.2,No,No,9
3395,3396,44,Female,Dress,Clothing,43,M,Silver,Winter,3.1,No,No,15
3396,3397,29,Female,Pants,Clothing,37,XL,Black,Winter,5.0,No,No,5
3397,3398,19,Female,Blouse,Clothing,38,L,Yellow,Summer,2.7,No,No,13
3398,3399,54,Female,Jeans,Clothing,60,L,Pink,Winter,3.8,No,No,44
3399,3400,40,Female,Pants,Clothing,55,XL,Yellow,Winter,3.3,No,No,36
3400,3401,39,Female,Sunglasses,Accessories,51,M,Lavender,Fall,4.8,No,No,18
3401,3402,44,Female,Backpack,Accessories,71,L,Peach,Winter,3.4,No,No,39
3402,3403,22,Female,Hoodie,Clothing,61,M,Black,Spring,4.4,No,No,11
3403,3404,30,Female,Boots,Footwear,65,M,Olive,Summer,3.9,No,No,1
3404,3405,69,Female,Gloves,Accessories,34,L,Olive,Fall,3.9,No,No,34
3405,3406,28,Female,Blouse,Clothing,87,M,White,Summer,4.2,No,No,47
3406,3407,57,Female,Sweater,Clothing,79,M,Red,Spring,4.0,No,No,24
3407,3408,46,Female,Dress,Clothing,46,S,Purple,Spring,2.6,No,No,20
3408,3409,48,Female,Socks,Clothing,72,L,Purple,Summer,4.4,No,No,11
3409,3410,24,Female,Shirt,Clothing,93,M,Teal,Summer,3.2,No,No,3
